Model1,Model2,statistic,pvalue_raw
RF,XGBRF_KM_COS_MAHA,747.5,1.2773160361821294e-06
RF,XGBRF_HDBSCAN_NN,676.0,1.2316161469668048e-06
RF,XGBRF_HDBSCAN_COS,718.0,8.812678976547083e-06
RF,XGBRF_KM_SCAN_NN,955.5,0.0001303657028298628
RF,XGBRF_KM_SCAN_COS,583.0,3.765572030907458e-07
RF,XGBRF_KM_SCAN_COS_MAHA,711.0,1.6092211230841104e-06
RF_KM_C,RF_KM_NN,24.0,0.12808255070491945
RF_KM_C,RF_KM_COS,10.5,0.023643884893751955
RF_KM_C,RF_KM_COS_MAHA,101.0,0.6072100589663689
RF_KM_C,RF_HDBSCAN_NN,628.5,0.11053890514750743
RF_KM_C,RF_HDBSCAN_COS,699.5,0.41537751968152314
RF_KM_C,RF_KM_SCAN_NN,582.0,0.31914750732181163
RF_KM_C,RF_KM_SCAN_COS,566.5,0.4856738822772265
RF_KM_C,RF_KM_SCAN_COS_MAHA,104.5,0.9849957892429451
RF_KM_C,XGB,983.5,0.06266746153938259
RF_KM_C,XGB_KM_C,340.5,0.10622339406546756
RF_KM_C,XGB_KM_NN,629.5,0.439526687852246
RF_KM_C,XGB_KM_COS,560.0,0.5942152332388784
RF_KM_C,XGB_KM_COS_MAHA,478.0,0.4882045503073854
RF_KM_C,XGB_HDBSCAN_NN,625.5,0.5564979287765879
RF_KM_C,XGB_HDBSCAN_COS,679.0,0.4383927154854125
RF_KM_C,XGB_KM_SCAN_NN,641.5,0.6600405063324066
RF_KM_C,XGB_KM_SCAN_COS,493.0,0.5984483965562757
RF_KM_C,XGB_KM_SCAN_COS_MAHA,570.0,0.3780650580290822
RF_KM_C,XGBRF,926.0,0.44415772815533283
RF_KM_C,XGBRF_KM_C,426.0,0.4146976594128985
RF_KM_C,XGBRF_KM_NN,495.0,1.0
RF_KM_C,XGBRF_KM_COS,462.5,0.8976227518631682
RF_KM_C,XGBRF_KM_COS_MAHA,621.0,0.8709575018219935
RF_KM_C,XGBRF_HDBSCAN_NN,564.0,0.2502692289724502
RF_KM_C,XGBRF_HDBSCAN_COS,531.5,0.4132325230423193
RF_KM_C,XGBRF_KM_SCAN_NN,647.0,0.10288282228862189
RF_KM_C,XGBRF_KM_SCAN_COS,717.5,0.8266906398749503
RF_KM_C,XGBRF_KM_SCAN_COS_MAHA,403.0,0.9239800170501339
RF_KM_NN,RF_KM_COS,13.0,0.8604904229558006
RF_KM_NN,RF_KM_COS_MAHA,34.0,0.07025260147619884
RF_KM_NN,RF_HDBSCAN_NN,527.5,0.015662802389696112
RF_KM_NN,RF_HDBSCAN_COS,510.5,0.09849870076250487
RF_KM_NN,RF_KM_SCAN_NN,528.0,0.8882505757214227
RF_KM_NN,RF_KM_SCAN_COS,515.5,0.9815452751347801
RF_KM_NN,RF_KM_SCAN_COS_MAHA,26.0,0.16846962456611547
RF_KM_NN,XGB,762.5,0.011703049355744087
RF_KM_NN,XGB_KM_C,228.5,0.013531205297809075
RF_KM_NN,XGB_KM_NN,599.0,0.8910640391112318
RF_KM_NN,XGB_KM_COS,538.5,0.7820680796869095
RF_KM_NN,XGB_KM_COS_MAHA,520.0,0.17246687941968297
RF_KM_NN,XGB_HDBSCAN_NN,378.0,0.1092504062489205
RF_KM_NN,XGB_HDBSCAN_COS,464.0,0.13195165443776366
RF_KM_NN,XGB_KM_SCAN_NN,566.5,0.8210654184193409
RF_KM_NN,XGB_KM_SCAN_COS,425.0,0.19961104110966243
RF_KM_NN,XGB_KM_SCAN_COS_MAHA,559.0,0.10811171161331337
RF_KM_NN,XGBRF,719.0,0.1467878283280668
RF_KM_NN,XGBRF_KM_C,348.5,0.1264850554396594
RF_KM_NN,XGBRF_KM_NN,465.5,0.40522154226103413
RF_KM_NN,XGBRF_KM_COS,455.5,0.47606627650313793
RF_KM_NN,XGBRF_KM_COS_MAHA,588.0,0.6238448010929603
RF_KM_NN,XGBRF_HDBSCAN_NN,620.0,0.8642466564893083
RF_KM_NN,XGBRF_HDBSCAN_COS,558.0,0.15671938851687298
RF_KM_NN,XGBRF_KM_SCAN_NN,556.5,0.01940215225329818
RF_KM_NN,XGBRF_KM_SCAN_COS,705.5,0.5816609868102833
RF_KM_NN,XGBRF_KM_SCAN_COS_MAHA,356.0,0.45927660272855275
RF_KM_COS,RF_KM_COS_MAHA,8.0,0.0064122272638357505
RF_KM_COS,RF_HDBSCAN_NN,553.5,0.017599155120738574
RF_KM_COS,RF_HDBSCAN_COS,488.0,0.09665928970817007
RF_KM_COS,RF_KM_SCAN_NN,536.0,0.9598791467627446
RF_KM_COS,RF_KM_SCAN_COS,460.0,0.8724667871298366
RF_KM_COS,RF_KM_SCAN_COS_MAHA,15.5,0.11292366071592867
RF_KM_COS,XGB,695.0,0.008482175916657538
RF_KM_COS,XGB_KM_C,199.5,0.012149682516015744
RF_KM_COS,XGB_KM_NN,560.0,0.9656276155196789
RF_KM_COS,XGB_KM_COS,488.5,0.7376335345391436
RF_KM_COS,XGB_KM_COS_MAHA,383.0,0.12299741690107067
RF_KM_COS,XGB_HDBSCAN_NN,416.5,0.111751067582792
RF_KM_COS,XGB_HDBSCAN_COS,532.0,0.14358705514164588
RF_KM_COS,XGB_KM_SCAN_NN,500.5,0.8444732836030504
RF_KM_COS,XGB_KM_SCAN_COS,432.0,0.15513456217090543
RF_KM_COS,XGB_KM_SCAN_COS_MAHA,501.5,0.0829701352893207
RF_KM_COS,XGBRF,621.5,0.1021816312441508
RF_KM_COS,XGBRF_KM_C,271.5,0.0937155786370539
RF_KM_COS,XGBRF_KM_NN,373.5,0.3231308326627501
RF_KM_COS,XGBRF_KM_COS,365.5,0.39261538238603566
RF_KM_COS,XGBRF_KM_COS_MAHA,456.5,0.48195161415794874
RF_KM_COS,XGBRF_HDBSCAN_NN,550.5,0.885239613916969
RF_KM_COS,XGBRF_HDBSCAN_COS,501.5,0.1234644475080109
RF_KM_COS,XGBRF_KM_SCAN_NN,603.5,0.02041597040776352
RF_KM_COS,XGBRF_KM_SCAN_COS,680.5,0.5865074548231733
RF_KM_COS,XGBRF_KM_SCAN_COS_MAHA,277.5,0.3758285062308142
RF_KM_COS_MAHA,RF_HDBSCAN_NN,681.5,0.1719807384526455
RF_KM_COS_MAHA,RF_HDBSCAN_COS,602.0,0.5627061129311258
RF_KM_COS_MAHA,RF_KM_SCAN_NN,518.0,0.23584201028931007
RF_KM_COS_MAHA,RF_KM_SCAN_COS,467.5,0.2941717909041096
RF_KM_COS_MAHA,RF_KM_SCAN_COS_MAHA,132.5,0.8655599614997379
RF_KM_COS_MAHA,XGB,1012.5,0.08942984187050591
RF_KM_COS_MAHA,XGB_KM_C,302.0,0.14267599995317246
RF_KM_COS_MAHA,XGB_KM_NN,553.5,0.2960046909542886
RF_KM_COS_MAHA,XGB_KM_COS,524.0,0.504220754982954
RF_KM_COS_MAHA,XGB_KM_COS_MAHA,557.5,0.5782649874804375
RF_KM_COS_MAHA,XGB_HDBSCAN_NN,571.0,0.5146940746458327
RF_KM_COS_MAHA,XGB_HDBSCAN_COS,791.5,0.47109852604867997
RF_KM_COS_MAHA,XGB_KM_SCAN_NN,543.5,0.35418812686846024
RF_KM_COS_MAHA,XGB_KM_SCAN_COS,554.0,0.7228623343670388
RF_KM_COS_MAHA,XGB_KM_SCAN_COS_MAHA,619.5,0.3877189660120244
RF_KM_COS_MAHA,XGBRF,922.5,0.42981712855437304
RF_KM_COS_MAHA,XGBRF_KM_C,451.5,0.6075139859428347
RF_KM_COS_MAHA,XGBRF_KM_NN,474.0,0.8042328081440919
RF_KM_COS_MAHA,XGBRF_KM_COS,468.5,0.7538030706631605
RF_KM_COS_MAHA,XGBRF_KM_COS_MAHA,556.0,0.5660405541244283
RF_KM_COS_MAHA,XGBRF_HDBSCAN_NN,561.5,0.24030279320476433
RF_KM_COS_MAHA,XGBRF_HDBSCAN_COS,779.5,0.7038724715285628
RF_KM_COS_MAHA,XGBRF_KM_SCAN_NN,742.0,0.1391591069518724
RF_KM_COS_MAHA,XGBRF_KM_SCAN_COS,838.5,0.7212827348535511
RF_KM_COS_MAHA,XGBRF_KM_SCAN_COS_MAHA,380.0,0.6831087400982306
RF_HDBSCAN_NN,RF_HDBSCAN_COS,33.0,0.21330088345990228
RF_HDBSCAN_NN,RF_KM_SCAN_NN,77.0,0.00012600930802190923
RF_HDBSCAN_NN,RF_KM_SCAN_COS,59.0,0.00010259111929683595
RF_HDBSCAN_NN,RF_KM_SCAN_COS_MAHA,632.0,0.07977408148235335
RF_HDBSCAN_NN,XGB,1607.5,0.6629824357856889
RF_HDBSCAN_NN,XGB_KM_C,864.0,0.5560657985690897
RF_HDBSCAN_NN,XGB_KM_NN,743.0,0.06670728488618463
RF_HDBSCAN_NN,XGB_KM_COS,730.0,0.036402336782460874
RF_HDBSCAN_NN,XGB_KM_COS_MAHA,792.0,0.3617490400753697
RF_HDBSCAN_NN,XGB_HDBSCAN_NN,665.5,0.19744273863417006
RF_HDBSCAN_NN,XGB_HDBSCAN_COS,779.0,0.3127896040071908
RF_HDBSCAN_NN,XGB_KM_SCAN_NN,626.5,0.04899586609502422
RF_HDBSCAN_NN,XGB_KM_SCAN_COS,890.0,0.31142579250419933
RF_HDBSCAN_NN,XGB_KM_SCAN_COS_MAHA,854.0,0.5079647416196211
RF_HDBSCAN_NN,XGBRF,1301.5,0.3074294418870449
RF_HDBSCAN_NN,XGBRF_KM_C,845.0,0.3525098032013536
RF_HDBSCAN_NN,XGBRF_KM_NN,714.0,0.1353048869473173
RF_HDBSCAN_NN,XGBRF_KM_COS,674.5,0.10848336208261933
RF_HDBSCAN_NN,XGBRF_KM_COS_MAHA,612.0,0.05714234755835566
RF_HDBSCAN_NN,XGBRF_HDBSCAN_NN,579.5,0.031030132266605764
RF_HDBSCAN_NN,XGBRF_HDBSCAN_COS,667.0,0.2801639740667713
RF_HDBSCAN_NN,XGBRF_KM_SCAN_NN,874.5,0.7632377229947815
RF_HDBSCAN_NN,XGBRF_KM_SCAN_COS,681.5,0.05495893091735989
RF_HDBSCAN_NN,XGBRF_KM_SCAN_COS_MAHA,640.0,0.09203662729692762
RF_HDBSCAN_COS,RF_KM_SCAN_NN,70.0,0.0020022962427731967
RF_HDBSCAN_COS,RF_KM_SCAN_COS,73.5,0.00503002166830168
RF_HDBSCAN_COS,RF_KM_SCAN_COS_MAHA,554.0,0.302080413147194
RF_HDBSCAN_COS,XGB,1482.0,0.6312180673915927
RF_HDBSCAN_COS,XGB_KM_C,761.0,0.7617531443816536
RF_HDBSCAN_COS,XGB_KM_NN,817.0,0.2589290677325017
RF_HDBSCAN_COS,XGB_KM_COS,708.0,0.1778149442250877
RF_HDBSCAN_COS,XGB_KM_COS_MAHA,834.5,0.8699466878167292
RF_HDBSCAN_COS,XGB_HDBSCAN_NN,669.0,0.6787475925810196
RF_HDBSCAN_COS,XGB_HDBSCAN_COS,791.0,0.776418215369403
RF_HDBSCAN_COS,XGB_KM_SCAN_NN,756.5,0.23863475022477987
RF_HDBSCAN_COS,XGB_KM_SCAN_COS,1005.5,0.815962925011832
RF_HDBSCAN_COS,XGB_KM_SCAN_COS_MAHA,811.0,0.9012964191065742
RF_HDBSCAN_COS,XGBRF,1232.0,0.7914536055848289
RF_HDBSCAN_COS,XGBRF_KM_C,805.0,0.8633590331431658
RF_HDBSCAN_COS,XGBRF_KM_NN,721.0,0.5262280803407542
RF_HDBSCAN_COS,XGBRF_KM_COS,683.0,0.4616600525443517
RF_HDBSCAN_COS,XGBRF_KM_COS_MAHA,654.5,0.23783898767128575
RF_HDBSCAN_COS,XGBRF_HDBSCAN_NN,621.5,0.14685017031359054
RF_HDBSCAN_COS,XGBRF_HDBSCAN_COS,647.5,0.8835759963124734
RF_HDBSCAN_COS,XGBRF_KM_SCAN_NN,713.5,0.26716075367511016
RF_HDBSCAN_COS,XGBRF_KM_SCAN_COS,677.0,0.3188303287571945
RF_HDBSCAN_COS,XGBRF_KM_SCAN_COS_MAHA,703.5,0.43600951554798284
RF_KM_SCAN_NN,RF_KM_SCAN_COS,48.5,0.7994953618696918
RF_KM_SCAN_NN,RF_KM_SCAN_COS_MAHA,475.5,0.34161059533990523
RF_KM_SCAN_NN,XGB,695.0,0.005382108544148157
RF_KM_SCAN_NN,XGB_KM_C,617.0,0.040781768711528776
RF_KM_SCAN_NN,XGB_KM_NN,916.5,0.6700357722100387
RF_KM_SCAN_NN,XGB_KM_COS,911.5,0.6430365617011741
RF_KM_SCAN_NN,XGB_KM_COS_MAHA,672.0,0.10422014626794227
RF_KM_SCAN_NN,XGB_HDBSCAN_NN,559.5,0.07420596264733115
RF_KM_SCAN_NN,XGB_HDBSCAN_COS,579.0,0.10596485278371566
RF_KM_SCAN_NN,XGB_KM_SCAN_NN,768.0,0.8040806574719614
RF_KM_SCAN_NN,XGB_KM_SCAN_COS,838.0,0.11858748091507461
RF_KM_SCAN_NN,XGB_KM_SCAN_COS_MAHA,740.0,0.06288453350982644
RF_KM_SCAN_NN,XGBRF,665.5,0.04353378604681258
RF_KM_SCAN_NN,XGBRF_KM_C,665.5,0.13541157825273809
RF_KM_SCAN_NN,XGBRF_KM_NN,712.0,0.25786100860314476
RF_KM_SCAN_NN,XGBRF_KM_COS,673.5,0.214562768105374
RF_KM_SCAN_NN,XGBRF_KM_COS_MAHA,791.0,0.47025907962122226
RF_KM_SCAN_NN,XGBRF_HDBSCAN_NN,768.5,0.6406958001177427
RF_KM_SCAN_NN,XGBRF_HDBSCAN_COS,519.0,0.033080762321583315
RF_KM_SCAN_NN,XGBRF_KM_SCAN_NN,580.5,0.005019120973307994
RF_KM_SCAN_NN,XGBRF_KM_SCAN_COS,788.5,0.25180277151840713
RF_KM_SCAN_NN,XGBRF_KM_SCAN_COS_MAHA,719.5,0.20138647235611495
RF_KM_SCAN_COS,RF_KM_SCAN_COS_MAHA,457.5,0.49241600536174923
RF_KM_SCAN_COS,XGB,751.5,0.01521976727380893
RF_KM_SCAN_COS,XGB_KM_C,517.5,0.05116970821373347
RF_KM_SCAN_COS,XGB_KM_NN,893.0,0.8699204362936516
RF_KM_SCAN_COS,XGB_KM_COS,775.5,0.8526948425149058
RF_KM_SCAN_COS,XGB_KM_COS_MAHA,691.5,0.20013161076888253
RF_KM_SCAN_COS,XGB_HDBSCAN_NN,596.0,0.14083725531920954
RF_KM_SCAN_COS,XGB_HDBSCAN_COS,588.5,0.18103664809425213
RF_KM_SCAN_COS,XGB_KM_SCAN_NN,742.5,1.0
RF_KM_SCAN_COS,XGB_KM_SCAN_COS,747.5,0.1485455652988421
RF_KM_SCAN_COS,XGB_KM_SCAN_COS_MAHA,623.0,0.10271817239573626
RF_KM_SCAN_COS,XGBRF,716.5,0.09895979647054531
RF_KM_SCAN_COS,XGBRF_KM_C,599.5,0.1482137799432713
RF_KM_SCAN_COS,XGBRF_KM_NN,678.5,0.32344402764775215
RF_KM_SCAN_COS,XGBRF_KM_COS,644.0,0.2841528076791344
RF_KM_SCAN_COS,XGBRF_KM_COS_MAHA,696.0,0.5298917601923958
RF_KM_SCAN_COS,XGBRF_HDBSCAN_NN,680.5,0.9378122789448059
RF_KM_SCAN_COS,XGBRF_HDBSCAN_COS,551.0,0.14010819419360288
RF_KM_SCAN_COS,XGBRF_KM_SCAN_NN,570.5,0.010519076388513413
RF_KM_SCAN_COS,XGBRF_KM_SCAN_COS,854.0,0.5051298620448644
RF_KM_SCAN_COS,XGBRF_KM_SCAN_COS_MAHA,655.5,0.32902810955318895
RF_KM_SCAN_COS_MAHA,XGB,747.5,0.021660792426145666
RF_KM_SCAN_COS_MAHA,XGB_KM_C,293.0,0.11159107770959113
RF_KM_SCAN_COS_MAHA,XGB_KM_NN,534.5,0.43118158013623986
RF_KM_SCAN_COS_MAHA,XGB_KM_COS,553.5,0.5494349923076762
RF_KM_SCAN_COS_MAHA,XGB_KM_COS_MAHA,575.0,0.5412838254033104
RF_KM_SCAN_COS_MAHA,XGB_HDBSCAN_NN,519.0,0.4726670576764428
RF_KM_SCAN_COS_MAHA,XGB_HDBSCAN_COS,613.0,0.48150688866742064
RF_KM_SCAN_COS_MAHA,XGB_KM_SCAN_NN,510.0,0.5609383926669564
RF_KM_SCAN_COS_MAHA,XGB_KM_SCAN_COS,551.0,0.5350271653322431
RF_KM_SCAN_COS_MAHA,XGB_KM_SCAN_COS_MAHA,581.5,0.32098072581325243
RF_KM_SCAN_COS_MAHA,XGBRF,663.0,0.1926292054608444
RF_KM_SCAN_COS_MAHA,XGBRF_KM_C,395.5,0.47791675886063156
RF_KM_SCAN_COS_MAHA,XGBRF_KM_NN,532.0,0.925167752832034
RF_KM_SCAN_COS_MAHA,XGBRF_KM_COS,530.5,0.9117834321391861
RF_KM_SCAN_COS_MAHA,XGBRF_KM_COS_MAHA,579.0,0.7341850077887144
RF_KM_SCAN_COS_MAHA,XGBRF_HDBSCAN_NN,538.0,0.33245724508964747
RF_KM_SCAN_COS_MAHA,XGBRF_HDBSCAN_COS,560.0,0.44698118252446517
RF_KM_SCAN_COS_MAHA,XGBRF_KM_SCAN_NN,542.5,0.052770673703250434
RF_KM_SCAN_COS_MAHA,XGBRF_KM_SCAN_COS,609.5,0.7826295807530382
RF_KM_SCAN_COS_MAHA,XGBRF_KM_SCAN_COS_MAHA,419.5,0.8850174488381222
XGB,XGB_KM_C,1192.0,0.6208888976554677
XGB,XGB_KM_NN,762.0,0.04212930146839091
XGB,XGB_KM_COS,912.5,0.05285188113442244
XGB,XGB_KM_COS_MAHA,1076.0,0.32899982875835
XGB,XGB_HDBSCAN_NN,1332.0,0.6220588712862059
XGB,XGB_HDBSCAN_COS,1387.0,0.5597079937018834
XGB,XGB_KM_SCAN_NN,721.0,0.02133692063656728
XGB,XGB_KM_SCAN_COS,1373.5,0.4028512588729075
XGB,XGB_KM_SCAN_COS_MAHA,1306.0,0.5288338056695739
XGB,XGBRF,174.5,0.5020831820965892
XGB,XGBRF_KM_C,1251.0,0.4608135131495211
XGB,XGBRF_KM_NN,1134.5,0.23351212763271412
XGB,XGBRF_KM_COS,1217.0,0.2703341816371375
XGB,XGBRF_KM_COS_MAHA,1083.0,0.19368875690507703
XGB,XGBRF_HDBSCAN_NN,846.0,0.04527064628526406
XGB,XGBRF_HDBSCAN_COS,1090.5,0.20852504642909642
XGB,XGBRF_KM_SCAN_NN,1274.0,0.6732272848520351
XGB,XGBRF_KM_SCAN_COS,882.0,0.03428331137076275
XGB,XGBRF_KM_SCAN_COS_MAHA,1229.0,0.2986203135897433
XGB_KM_C,XGB_KM_NN,282.0,0.019602433057902977
XGB_KM_C,XGB_KM_COS,156.0,0.002793695200071039
XGB_KM_C,XGB_KM_COS_MAHA,338.5,0.33097121597355694
XGB_KM_C,XGB_HDBSCAN_NN,269.0,0.3062373577496882
XGB_KM_C,XGB_HDBSCAN_COS,697.5,0.5364801467887867
XGB_KM_C,XGB_KM_SCAN_NN,429.5,0.06548871382800342
XGB_KM_C,XGB_KM_SCAN_COS,430.5,0.21872561476798014
XGB_KM_C,XGB_KM_SCAN_COS_MAHA,401.5,0.7026480359366581
XGB_KM_C,XGBRF,1022.5,0.9064612566691825
XGB_KM_C,XGBRF_KM_C,191.0,0.25939225623060713
XGB_KM_C,XGBRF_KM_NN,166.5,0.06509040425624607
XGB_KM_C,XGBRF_KM_COS,163.0,0.03365725836017335
XGB_KM_C,XGBRF_KM_COS_MAHA,244.0,0.023946844094488887
XGB_KM_C,XGBRF_HDBSCAN_NN,263.0,0.006088619190024306
XGB_KM_C,XGBRF_HDBSCAN_COS,506.0,0.7016544649510557
XGB_KM_C,XGBRF_KM_SCAN_NN,689.0,0.48908711321297715
XGB_KM_C,XGBRF_KM_SCAN_COS,293.0,0.04299350950264468
XGB_KM_C,XGBRF_KM_SCAN_COS_MAHA,103.5,0.0124275508236918
XGB_KM_NN,XGB_KM_COS,413.5,0.8220900593087894
XGB_KM_NN,XGB_KM_COS_MAHA,315.5,0.08433462171943185
XGB_KM_NN,XGB_HDBSCAN_NN,482.5,0.12816402279165443
XGB_KM_NN,XGB_HDBSCAN_COS,680.5,0.16526709560635922
XGB_KM_NN,XGB_KM_SCAN_NN,312.0,0.9603391980250774
XGB_KM_NN,XGB_KM_SCAN_COS,470.0,0.14824187161238067
XGB_KM_NN,XGB_KM_SCAN_COS_MAHA,497.0,0.11445637740449903
XGB_KM_NN,XGBRF,797.0,0.20704229958366283
XGB_KM_NN,XGBRF_KM_C,280.5,0.07847465290630634
XGB_KM_NN,XGBRF_KM_NN,327.0,0.2599298261394234
XGB_KM_NN,XGBRF_KM_COS,317.0,0.3017993504206087
XGB_KM_NN,XGBRF_KM_COS_MAHA,301.0,0.44077136402086214
XGB_KM_NN,XGBRF_HDBSCAN_NN,606.5,0.9516624781444756
XGB_KM_NN,XGBRF_HDBSCAN_COS,639.0,0.2648462576190621
XGB_KM_NN,XGBRF_KM_SCAN_NN,516.5,0.020493046634079574
XGB_KM_NN,XGBRF_KM_SCAN_COS,490.5,0.7572710701809923
XGB_KM_NN,XGBRF_KM_SCAN_COS_MAHA,352.0,0.4284371623281611
XGB_KM_COS,XGB_KM_COS_MAHA,112.5,0.06265437955098745
XGB_KM_COS,XGB_HDBSCAN_NN,242.5,0.09115451027714867
XGB_KM_COS,XGB_HDBSCAN_COS,452.0,0.1501070540215889
XGB_KM_COS,XGB_KM_SCAN_NN,393.5,0.8223013933987287
XGB_KM_COS,XGB_KM_SCAN_COS,247.5,0.0665165140284848
XGB_KM_COS,XGB_KM_SCAN_COS_MAHA,176.5,0.03581707417632065
XGB_KM_COS,XGBRF,911.0,0.2893225769125827
XGB_KM_COS,XGBRF_KM_C,157.0,0.04032475567345853
XGB_KM_COS,XGBRF_KM_NN,211.5,0.20598892464615437
XGB_KM_COS,XGBRF_KM_COS,128.5,0.22261767775631947
XGB_KM_COS,XGBRF_KM_COS_MAHA,169.0,0.2851700523609003
XGB_KM_COS,XGBRF_HDBSCAN_NN,289.5,0.8897069355331012
XGB_KM_COS,XGBRF_HDBSCAN_COS,313.5,0.030944010187672392
XGB_KM_COS,XGBRF_KM_SCAN_NN,278.0,0.003746664160317439
XGB_KM_COS,XGBRF_KM_SCAN_COS,228.0,0.49102964410501715
XGB_KM_COS,XGBRF_KM_SCAN_COS_MAHA,133.0,0.26359377920961924
XGB_KM_COS_MAHA,XGB_HDBSCAN_NN,364.0,0.923925479194914
XGB_KM_COS_MAHA,XGB_HDBSCAN_COS,704.0,0.7355747304640192
XGB_KM_COS_MAHA,XGB_KM_SCAN_NN,410.0,0.31687892981980437
XGB_KM_COS_MAHA,XGB_KM_SCAN_COS,593.0,0.8431665844698975
XGB_KM_COS_MAHA,XGB_KM_SCAN_COS_MAHA,412.5,0.6229830407147492
XGB_KM_COS_MAHA,XGBRF,1033.5,0.9652610225559134
XGB_KM_COS_MAHA,XGBRF_KM_C,404.0,0.7268093539288938
XGB_KM_COS_MAHA,XGBRF_KM_NN,376.0,0.6432852354343218
XGB_KM_COS_MAHA,XGBRF_KM_COS,277.0,0.5287401209817977
XGB_KM_COS_MAHA,XGBRF_KM_COS_MAHA,297.5,0.40991488518207597
XGB_KM_COS_MAHA,XGBRF_HDBSCAN_NN,314.0,0.08191998803781733
XGB_KM_COS_MAHA,XGBRF_HDBSCAN_COS,455.5,0.6418191928500618
XGB_KM_COS_MAHA,XGBRF_KM_SCAN_NN,528.5,0.14022693297466307
XGB_KM_COS_MAHA,XGBRF_KM_SCAN_COS,362.5,0.37328584422799294
XGB_KM_COS_MAHA,XGBRF_KM_SCAN_COS_MAHA,305.0,0.4764898923476699
XGB_HDBSCAN_NN,XGB_HDBSCAN_COS,153.0,0.7937613981933849
XGB_HDBSCAN_NN,XGB_KM_SCAN_NN,398.0,0.35765253943793174
XGB_HDBSCAN_NN,XGB_KM_SCAN_COS,369.5,0.9881375399419751
XGB_HDBSCAN_NN,XGB_KM_SCAN_COS_MAHA,455.0,0.4706342958702038
XGB_HDBSCAN_NN,XGBRF,1051.5,0.7286688770898071
XGB_HDBSCAN_NN,XGBRF_KM_C,375.0,0.6296415882883886
XGB_HDBSCAN_NN,XGBRF_KM_NN,407.0,0.9669345123409008
XGB_HDBSCAN_NN,XGBRF_KM_COS,374.5,0.6223465919386509
XGB_HDBSCAN_NN,XGBRF_KM_COS_MAHA,303.0,0.3170581160117021
XGB_HDBSCAN_NN,XGBRF_HDBSCAN_NN,248.0,0.025615662280673766
XGB_HDBSCAN_NN,XGBRF_HDBSCAN_COS,471.5,0.442405221272992
XGB_HDBSCAN_NN,XGBRF_KM_SCAN_NN,541.5,0.07921237765088363
XGB_HDBSCAN_NN,XGBRF_KM_SCAN_COS,380.5,0.5060606189914962
XGB_HDBSCAN_NN,XGBRF_KM_SCAN_COS_MAHA,305.5,0.47418409518887994
XGB_HDBSCAN_COS,XGB_KM_SCAN_NN,384.5,0.2763043367284036
XGB_HDBSCAN_COS,XGB_KM_SCAN_COS,493.5,0.9857372725645834
XGB_HDBSCAN_COS,XGB_KM_SCAN_COS_MAHA,580.5,0.7466518763501162
XGB_HDBSCAN_COS,XGBRF,1178.5,0.8615086471920009
XGB_HDBSCAN_COS,XGBRF_KM_C,782.0,0.8931257746836098
XGB_HDBSCAN_COS,XGBRF_KM_NN,834.5,0.6939646635793713
XGB_HDBSCAN_COS,XGBRF_KM_COS,737.5,0.60961947403604
XGB_HDBSCAN_COS,XGBRF_KM_COS_MAHA,621.5,0.5275894663479881
XGB_HDBSCAN_COS,XGBRF_HDBSCAN_NN,353.5,0.06003606057617314
XGB_HDBSCAN_COS,XGBRF_HDBSCAN_COS,511.0,0.7440135778429716
XGB_HDBSCAN_COS,XGBRF_KM_SCAN_NN,566.5,0.18307741200418703
XGB_HDBSCAN_COS,XGBRF_KM_SCAN_COS,479.0,0.358765598847669
XGB_HDBSCAN_COS,XGBRF_KM_SCAN_COS_MAHA,604.0,0.4209235816663037
XGB_KM_SCAN_NN,XGB_KM_SCAN_COS,472.5,0.2264172041558512
XGB_KM_SCAN_NN,XGB_KM_SCAN_COS_MAHA,530.0,0.14152275443773255
XGB_KM_SCAN_NN,XGBRF,638.0,0.13316843012104987
XGB_KM_SCAN_NN,XGBRF_KM_C,418.0,0.2553582656374035
XGB_KM_SCAN_NN,XGBRF_KM_NN,508.0,0.5482883565699939
XGB_KM_SCAN_NN,XGBRF_KM_COS,457.5,0.6576730967854693
XGB_KM_SCAN_NN,XGBRF_KM_COS_MAHA,380.0,0.6837552882822114
XGB_KM_SCAN_NN,XGBRF_HDBSCAN_NN,477.5,0.8361756708815063
XGB_KM_SCAN_NN,XGBRF_HDBSCAN_COS,534.0,0.21778960245472267
XGB_KM_SCAN_NN,XGBRF_KM_SCAN_NN,509.0,0.042747508545400846
XGB_KM_SCAN_NN,XGBRF_KM_SCAN_COS,490.0,0.9527061443192598
XGB_KM_SCAN_NN,XGBRF_KM_SCAN_COS_MAHA,451.5,0.7919560602051635
XGB_KM_SCAN_COS,XGB_KM_SCAN_COS_MAHA,384.0,0.540396714736317
XGB_KM_SCAN_COS,XGBRF,1306.0,0.9638649505930539
XGB_KM_SCAN_COS,XGBRF_KM_C,443.5,0.7140933028358641
XGB_KM_SCAN_COS,XGBRF_KM_NN,485.5,0.7094694459851583
XGB_KM_SCAN_COS,XGBRF_KM_COS,372.0,0.5982353570944917
XGB_KM_SCAN_COS,XGBRF_KM_COS_MAHA,300.5,0.43091481398382325
XGB_KM_SCAN_COS,XGBRF_HDBSCAN_NN,306.5,0.06327987126409744
XGB_KM_SCAN_COS,XGBRF_HDBSCAN_COS,587.0,0.9915843358125297
XGB_KM_SCAN_COS,XGBRF_KM_SCAN_NN,568.0,0.18585208348491755
