Model1,Model2,statistic,pvalue_raw
DT_HDBSCAN_NN,XGB_KM_SCAN_COS_MAHA,675.0,0.050909496665172915
DT_HDBSCAN_NN,XGBRF,450.0,0.00012735198041112457
DT_HDBSCAN_NN,XGBRF_KM_C,980.0,0.31858728489070576
DT_HDBSCAN_NN,XGBRF_KM_NN,1029.0,0.48987309002531865
DT_HDBSCAN_NN,XGBRF_KM_COS,1069.0,0.6603178678661701
DT_HDBSCAN_NN,XGBRF_KM_COS_MAHA,1069.5,0.9842761228326945
DT_HDBSCAN_NN,XGBRF_HDBSCAN_NN,777.0,0.8630185334272633
DT_HDBSCAN_NN,XGBRF_HDBSCAN_COS,564.0,0.05504048308039776
DT_HDBSCAN_NN,XGBRF_KM_SCAN_NN,745.5,0.020750694194394268
DT_HDBSCAN_NN,XGBRF_KM_SCAN_COS,837.5,0.5662264102840123
DT_HDBSCAN_NN,XGBRF_KM_SCAN_COS_MAHA,1003.0,0.5100713791719318
DT_HDBSCAN_COS,DT_KM_SCAN_NN,32.5,0.20578981923794282
DT_HDBSCAN_COS,DT_KM_SCAN_COS,18.0,0.00013768006417412489
DT_HDBSCAN_COS,DT_KM_SCAN_COS_MAHA,93.0,0.16609490092400414
DT_HDBSCAN_COS,RF,53.0,5.846218293292585e-13
DT_HDBSCAN_COS,RF_KM_C,50.5,2.1329905264299322e-05
DT_HDBSCAN_COS,RF_KM_NN,21.0,0.0003068947645144818
DT_HDBSCAN_COS,RF_KM_COS,33.5,0.0012710049223185935
DT_HDBSCAN_COS,RF_KM_COS_MAHA,55.0,4.457120673238466e-05
DT_HDBSCAN_COS,RF_HDBSCAN_NN,334.0,2.0271783131891368e-06
DT_HDBSCAN_COS,RF_HDBSCAN_COS,330.0,4.297820868651367e-05
DT_HDBSCAN_COS,RF_KM_SCAN_NN,386.5,0.03667538507438554
DT_HDBSCAN_COS,RF_KM_SCAN_COS,375.0,0.027634224999065933
DT_HDBSCAN_COS,RF_KM_SCAN_COS_MAHA,34.5,6.00687848036193e-05
DT_HDBSCAN_COS,XGB,131.0,1.8783175761118372e-08
DT_HDBSCAN_COS,XGB_KM_C,64.0,1.439472276222566e-07
DT_HDBSCAN_COS,XGB_KM_NN,448.5,0.06565159224972736
DT_HDBSCAN_COS,XGB_KM_COS,368.0,0.02259275185063156
DT_HDBSCAN_COS,XGB_KM_COS_MAHA,336.5,0.0007279906969635203
DT_HDBSCAN_COS,XGB_HDBSCAN_NN,109.5,3.2793435443463366e-06
DT_HDBSCAN_COS,XGB_HDBSCAN_COS,174.5,1.1542100207268695e-05
DT_HDBSCAN_COS,XGB_KM_SCAN_NN,384.0,0.05463463517941293
DT_HDBSCAN_COS,XGB_KM_SCAN_COS,341.5,0.0002984641493591495
DT_HDBSCAN_COS,XGB_KM_SCAN_COS_MAHA,237.0,1.972836192606773e-05
DT_HDBSCAN_COS,XGBRF,161.0,4.144543625969876e-06
DT_HDBSCAN_COS,XGBRF_KM_C,286.5,0.0017452542597127393
DT_HDBSCAN_COS,XGBRF_KM_NN,354.5,0.02462995512121064
DT_HDBSCAN_COS,XGBRF_KM_COS,351.0,0.013698460547344497
DT_HDBSCAN_COS,XGBRF_KM_COS_MAHA,357.5,0.016109872883333473
DT_HDBSCAN_COS,XGBRF_HDBSCAN_NN,243.0,0.008735066903539862
DT_HDBSCAN_COS,XGBRF_HDBSCAN_COS,228.5,4.159420177751381e-05
DT_HDBSCAN_COS,XGBRF_KM_SCAN_NN,291.5,3.398971353662812e-05
DT_HDBSCAN_COS,XGBRF_KM_SCAN_COS,356.0,0.016581327584073036
DT_HDBSCAN_COS,XGBRF_KM_SCAN_COS_MAHA,278.5,0.005714224172257087
DT_KM_SCAN_NN,DT_KM_SCAN_COS,19.5,1.5211099124254939e-05
DT_KM_SCAN_NN,DT_KM_SCAN_COS_MAHA,53.0,0.04734484986971695
DT_KM_SCAN_NN,RF,34.0,5.963974136441557e-13
DT_KM_SCAN_NN,RF_KM_C,18.0,1.5144075262720103e-06
DT_KM_SCAN_NN,RF_KM_NN,4.5,1.746551745275324e-05
DT_KM_SCAN_NN,RF_KM_COS,16.5,7.322783953364681e-05
DT_KM_SCAN_NN,RF_KM_COS_MAHA,25.5,3.944256560198709e-06
